id;bairro;data;tipo;ano;mes
331274;CENTRO;2018-01-01;Com pedestre;2018;1
145770;ENTROCAMENTO;2018-01-01;Com pedestre;2018;1
181308;SENADOR;2018-01-01;Com pedestre;2018;1
283698;SAO JOAO;2018-01-01;Sem pedestre;2018;1
299911;SENADOR;2018-01-01;Com pedestre;2018;1
119288;SETOR BRASIL;2018-01-01;Sem pedestre;2018;1
48848;SAO JOAO;2018-01-01;Com pedestre;2018;1
195299;SENADOR;2018-01-01;Com pedestre;2018;1
56247;SENADOR;2018-01-01;Com pedestre;2018;1
86586;SENADOR;2018-01-01;Com pedestre;2018;1
129523;ENTROCAMENTO;2018-01-01;Com pedestre;2018;1
706;NEBLINA;2018-01-01;Sem pedestre;2018;1
58066;SAO JOAO;2018-01-01;Com pedestre;2018;1
453469;SAO JOAO;2018-01-01;Com pedestre;2018;1
185890;JORGE IUNES;2018-01-01;Sem pedestre;2018;1
382072;ENTROCAMENTO;2018-01-01;Com pedestre;2018;1
69749;SAO JOAO;2018-01-01;Com pedestre;2018;1
113529;SETOR ANHANGUERA;2018-01-01;Com pedestre;2018;1
303664;JORGE IUNES;2018-01-01;Com pedestre;2018;1
287248;SAO JOAO;2018-01-01;Com pedestre;2018;1
317286;CENTRO;2018-01-01;Com pedestre;2018;1
384387;SAO JOAO;2018-01-01;Com pedestre;2018;1
296296;CENTRO;2018-01-01;Com pedestre;2018;1
69569;CENTRO;2018-01-01;Sem pedestre;2018;1
493613;LOTEAMENTO COSTA ESMERALDA;2018-01-01;Com pedestre;2018;1
262598;SENADOR;2018-01-01;Com pedestre;2018;1
276530;VILA AZUL;2018-01-01;Sem pedestre;2018;1
7413;CIDADE JARDIM;2018-01-01;Com pedestre;2018;1
251074;ENTROCAMENTO;2018-01-01;Com pedestre;2018;1
346474;JARDIM SANTA MONICA;2018-01-01;Sem pedestre;2018;1
217333;JORGE IUNES;2018-01-01;Sem pedestre;2018;1
176459;ENTROCAMENTO;2018-01-01;Com pedestre;2018;1
275727;JORGE IUNES;2018-01-01;Com pedestre;2018;1
388779;SENADOR;2018-01-01;Com pedestre;2018;1
242127;ARAGUAINA SUL;2018-01-01;Com pedestre;2018;1
158706;ARAGUAINA SUL;2018-01-01;Com pedestre;2018;1
337203;CENTRO;2018-01-01;Com pedestre;2018;1
391275;ENTROCAMENTO;2018-01-01;Com pedestre;2018;1
361525;SETOR BRASIL;2018-01-01;Com pedestre;2018;1
303205;SENADOR;2018-01-01;Com pedestre;2018;1
404037;SETOR BRASIL;2018-01-01;Com pedestre;2018;1
215890;SETOR ANHANGUERA;2018-01-01;Com pedestre;2018;1
230878;SENADOR;2018-01-01;Com pedestre;2018;1
466975;SENADOR;2018-01-01;Sem pedestre;2018;1
292364;SENADOR;2018-01-01;Com pedestre;2018;1
145761;SENADOR;2018-01-01;Com pedestre;2018;1
194133;RESIDENCIAL PEDRO BORGES;2018-01-01;Sem pedestre;2018;1
347788;CENTRO;2018-01-01;Com pedestre;2018;1
218214;ENTROCAMENTO;2018-01-01;Com pedestre;2018;1
404824;SENADOR;2018-01-01;Com pedestre;2018;1
124253;JORGE IUNES;2018-01-01;Com pedestre;2018;1
28698;CIMBA;2018-01-01;Com pedestre;2018;1
103572;JARDIM VENEZA;2018-01-01;Com pedestre;2018;1
427094;CENTRO;2018-01-01;Com pedestre;2018;1
337768;BELA VISTA;2018-01-01;Com pedestre;2018;1
252479;CIMBA;2018-01-01;Sem pedestre;2018;1
487096;ENTROCAMENTO;2018-01-01;Com pedestre;2018;1
54708;SENADOR;2018-01-01;Com pedestre;2018;1
441104;CENTRO;2018-01-01;Com pedestre;2018;1
274745;LOTEAMENTO SAO LUIZ;2018-01-01;Sem pedestre;2018;1
435576;CENTRO;2018-01-01;Com pedestre;2018;1
75932;ENTROCAMENTO;2018-01-01;Com pedestre;2018;1
194056;CENTRO;2018-01-01;Com pedestre;2018;1
278446;SAO JOAO;2018-01-01;Com pedestre;2018;1
283945;ENTROCAMENTO;2018-01-01;Com pedestre;2018;1
107036;SAO JOAO;2018-01-01;Com pedestre;2018;1
340560;JARDIM ESPLANADA;2018-01-01;Com pedestre;2018;1
357175;CENTRO;2018-01-01;Com pedestre;2018;1
32371;SENADOR;2018-01-01;Com pedestre;2018;1
381256;CENTRO;2018-01-01;Com pedestre;2018;1
15728;SAO JOAO;2018-01-01;Com pedestre;2018;1
86100;SAO JOAO;2018-01-01;Sem pedestre;2018;1
108037;SETOR CARAJAS;2018-01-01;Com pedestre;2018;1
247040;SAO JOAO;2018-01-01;Com pedestre;2018;1
239673;ENTROCAMENTO;2018-01-01;Com pedestre;2018;1
140518;SAO JOAO;2018-01-01;Com pedestre;2018;1
275268;SAO JOAO;2018-01-01;Com pedestre;2018;1
234915;SENADOR;2018-01-01;Com pedestre;2018;1
267237;SENADOR;2018-01-01;Com pedestre;2018;1
274226;SENADOR;2018-01-01;Com pedestre;2018;1
90557;ENTROCAMENTO;2018-01-01;Com pedestre;2018;1
145842;NEBLINA;2018-01-01;Com pedestre;2018;1
166299;JORGE IUNES;2018-01-01;Com pedestre;2018;1
38558;FLAMBOYANT;2018-01-01;Com pedestre;2018;1
177115;SETOR ANHANGUERA;2018-01-01;Sem pedestre;2018;1
332099;SETOR BRASIL;2018-01-01;Com pedestre;2018;1
428056;CENTRO;2018-01-01;Com pedestre;2018;1
252451;SENADOR;2018-01-01;Com pedestre;2018;1
199384;LOTEAMENTO RECANTO DO LAGO;2018-01-01;Com pedestre;2018;1
448329;SETOR ANA MARIA;2018-01-01;Com pedestre;2018;1
346261;ENTROCAMENTO;2018-01-01;Com pedestre;2018;1
335393;JORGE IUNES;2018-02-01;Com pedestre;2018;2
357283;SENADOR;2018-02-01;Com pedestre;2018;2
393705;CENTRO;2018-02-01;Com pedestre;2018;2
460614;ENTROCAMENTO;2018-02-01;Com pedestre;2018;2
14716;SETOR BRASIL;2018-02-01;Com pedestre;2018;2
153291;SETOR URBANO;2018-02-01;Com pedestre;2018;2
387125;JOSE FERREIRA;2018-02-01;Sem pedestre;2018;2
92659;CENTRO;2018-02-01;Com pedestre;2018;2
18178;CENTRO;2018-02-01;Com pedestre;2018;2
209388;ENTROCAMENTO;2018-02-01;Com pedestre;2018;2
225044;SAO MIGUEL;2018-02-01;Com pedestre;2018;2
414955;CENTRO;2018-02-01;Com pedestre;2018;2
204261;ENTROCAMENTO;2018-02-01;Com pedestre;2018;2
47639;SAO JOAO;2018-02-01;Com pedestre;2018;2
287544;SAO JOAO;2018-02-01;Com pedestre;2018;2
173427;SAO JOAO;2018-02-01;Com pedestre;2018;2
274236;SAO JOAO;2018-02-01;Com pedestre;2018;2
56087;JORGE IUNES;2018-02-01;Sem pedestre;2018;2
54719;JORGE IUNES;2018-02-01;Com pedestre;2018;2
35565;CENTRO;2018-02-01;Com pedestre;2018;2
294862;CENTRO;2018-02-01;Sem pedestre;2018;2
129648;SAO JOAO;2018-02-01;Com pedestre;2018;2
303546;SAO JOAO;2018-02-01;Com pedestre;2018;2
379293;CENTRO;2018-02-01;Com pedestre;2018;2
92698;VILA PATROCINIO;2018-02-01;Sem pedestre;2018;2
141540;MANSOES DO LAGO;2018-02-01;Sem pedestre;2018;2
445882;ENTROCAMENTO;2018-02-01;Com pedestre;2018;2
341541;ENTROCAMENTO;2018-02-01;Com pedestre;2018;2
386667;CENTRO;2018-02-01;Com pedestre;2018;2
68666;SAO JOAO;2018-02-01;Com pedestre;2018;2
135236;SENADOR;2018-02-01;Com pedestre;2018;2
7787;SETOR BRASIL;2018-02-01;Com pedestre;2018;2
105395;SETOR BRASIL;2018-02-01;Com pedestre;2018;2
6177;CENTRO;2018-02-01;Sem pedestre;2018;2
14259;CENTRO;2018-02-01;Com pedestre;2018;2
193109;ENTROCAMENTO;2018-02-01;Sem pedestre;2018;2
242110;ENTROCAMENTO;2018-02-01;Com pedestre;2018;2
198294;CENTRO;2018-02-01;Com pedestre;2018;2
71466;JARDIM SANTA MONICA;2018-02-01;Com pedestre;2018;2
233696;CENTRO;2018-02-01;Com pedestre;2018;2
441384;SETOR BRASIL;2018-02-01;Com pedestre;2018;2
472605;CENTRO;2018-02-01;Com pedestre;2018;2
301194;CENTRO;2018-02-01;Com pedestre;2018;2
401211;ENTROCAMENTO;2018-02-01;Sem pedestre;2018;2
39114;BREJAO;2018-02-01;Sem pedestre;2018;2
82937;DAIARA;2018-02-01;Com pedestre;2018;2
430554;CENTRO;2018-02-01;Sem pedestre;2018;2
393670;SAO JOAO;2018-02-01;Sem pedestre;2018;2
164466;SENADOR;2018-02-01;Sem pedestre;2018;2
363758;SAO JOAO;2018-02-01;Com pedestre;2018;2
470440;SETOR SANTA TEREZINHA;2018-02-01;Com pedestre;2018;2
151562;VILA RIBEIRO;2018-02-01;Com pedestre;2018;2
490363;CIMBA;2018-02-01;Com pedestre;2018;2
163474;CENTRO;2018-02-01;Com pedestre;2018;2
431888;CENTRO;2018-02-01;Com pedestre;2018;2
159187;ENTROCAMENTO;2018-02-01;Com pedestre;2018;2
300524;CIMBA;2018-02-01;Com pedestre;2018;2
250462;SETOR ANHANGUERA;2018-02-01;Sem pedestre;2018;2
167969;CENTRO;2018-02-01;Com pedestre;2018;2
23551;SAO JOAO;2018-02-01;Com pedestre;2018;2
493343;SETOR ANHANGUERA;2018-02-01;Com pedestre;2018;2
256419;VILA PATROCINIO;2018-02-01;Com pedestre;2018;2
403435;MORADA DO SOL;2018-02-01;Com pedestre;2018;2
162380;CIMBA;2018-02-01;Com pedestre;2018;2
314258;NEBLINA;2018-02-01;Com pedestre;2018;2
42224;CENTRO;2018-02-01;Com pedestre;2018;2
245952;SAO JOAO;2018-02-01;Com pedestre;2018;2
210972;CENTRO;2018-02-01;Com pedestre;2018;2
233508;CENTRO;2018-02-01;Com pedestre;2018;2
451192;SAO JOAO;2018-02-01;Com pedestre;2018;2
145240;SAO JOAO;2018-02-01;Com pedestre;2018;2
228009;SETOR ANHANGUERA;2018-02-01;Com pedestre;2018;2
479272;SAO JOAO;2018-02-01;Com pedestre;2018;2
74690;SAO JOAO;2018-02-01;Com pedestre;2018;2
275697;SENADOR;2018-02-01;Com pedestre;2018;2
475431;SETOR BRASIL;2018-02-01;Com pedestre;2018;2
431571;ENTROCAMENTO;2018-02-01;Com pedestre;2018;2
349143;SAO JOAO;2018-02-01;Com pedestre;2018;2
201721;ENTROCAMENTO;2018-02-01;Com pedestre;2018;2
25773;CENTRO;2018-02-01;Com pedestre;2018;2
91036;CENTRO;2018-02-01;Sem pedestre;2018;2
179141;CENTRO;2018-02-01;Sem pedestre;2018;2
297878;CENTRO;2018-02-01;Com pedestre;2018;2
451044;ENTROCAMENTO;2018-02-01;Com pedestre;2018;2
42578;SENADOR;2018-02-01;Sem pedestre;2018;2
77495;ENTROCAMENTO;2018-02-01;Com pedestre;2018;2
469232;SENADOR;2018-02-01;Sem pedestre;2018;2
40306;SETOR BRASIL;2018-02-01;Com pedestre;2018;2
252607;SETOR SUL;2018-02-01;Com pedestre;2018;2
281256;SAO JOAO;2018-02-01;Com pedestre;2018;2
167680;SETOR ANHANGUERA;2018-02-01;Com pedestre;2018;2
219097;SAO JOAO;2018-02-01;Com pedestre;2018;2
293859;CENTRO;2018-02-01;Sem pedestre;2018;2
161028;JORGE IUNES;2018-02-01;Sem pedestre;2018;2
31357;CENTRO;2018-02-01;Com pedestre;2018;2
493264;ENTROCAMENTO;2018-02-01;Com pedestre;2018;2
398425;CENTRO;2018-02-01;Com pedestre;2018;2
31299;MARACANA;2018-02-01;Com pedestre;2018;2
46883;CENTRO;2018-02-01;Com pedestre;2018;2
196149;JORGE IUNES;2018-02-01;Sem pedestre;2018;2
427198;ENTROCAMENTO;2018-02-01;Com pedestre;2018;2
351644;SENADOR;2018-02-01;Sem pedestre;2018;2
312026;CENTRO;2018-02-01;Com pedestre;2018;2
141759;SENADOR;2018-02-01;Com pedestre;2018;2
115283;SAO JOAO;2018-02-01;Com pedestre;2018;2
130457;CENTRO;2018-02-01;Com pedestre;2018;2
454798;ENTROCAMENTO;2018-02-01;Com pedestre;2018;2
327701;ENTROCAMENTO;2018-02-01;Com pedestre;2018;2
282907;CENTRO;2018-02-01;Sem pedestre;2018;2
222558;SENADOR;2018-02-01;Com pedestre;2018;2
71296;SENADOR;2018-02-01;Com pedestre;2018;2
329528;CENTRO;2018-02-01;Com pedestre;2018;2
440919;CENTRO;2018-02-01;Sem pedestre;2018;2
163563;SENADOR;2018-02-01;Com pedestre;2018;2
315179;ENTROCAMENTO;2018-02-01;Sem pedestre;2018;2
202038;ELDORADO;2018-02-01;Com pedestre;2018;2
239720;JARDIM PEDRA ALTA;2018-02-01;Sem pedestre;2018;2
449421;SETOR ANHANGUERA;2018-02-01;Com pedestre;2018;2
329713;CENTRO;2018-02-01;Com pedestre;2018;2
209695;SENADOR;2018-02-01;Com pedestre;2018;2
57397;SETOR PLANALTO;2018-02-01;Com pedestre;2018;2
2795;VILA NOVA;2018-02-01;Com pedestre;2018;2
84504;SENADOR;2018-02-01;Com pedestre;2018;2
169016;CENTRO;2018-02-01;Com pedestre;2018;2
192883;CENTRO;2018-02-01;Com pedestre;2018;2
398473;SAO JOAO;2018-02-01;Com pedestre;2018;2
59871;SAO JOAO;2018-02-01;Sem pedestre;2018;2
158370;SETOR BRASIL;2018-02-01;Sem pedestre;2018;2
94555;SETOR ANHANGUERA;2018-02-01;Sem pedestre;2018;2
390793;SENADOR;2018-02-01;Com pedestre;2018;2
99853;SETOR ANHANGUERA;2018-02-01;Sem pedestre;2018;2
141143;SAO JOAO;2018-02-01;Com pedestre;2018;2
262687;SENADOR;2018-02-01;Com pedestre;2018;2
452125;SETOR ANHANGUERA;2018-02-01;Com pedestre;2018;2
274521;JARDIM DO LAGO;2018-02-01;Sem pedestre;2018;2
172050;ENTROCAMENTO;2018-02-01;Com pedestre;2018;2
456681;ARAGUAINA SUL;2018-02-01;Sem pedestre;2018;2
232321;CENTRO;2018-02-01;Sem pedestre;2018;2
321483;CIMBA;2018-02-01;Com pedestre;2018;2
158149;CENTRO;2018-02-01;Com pedestre;2018;2
324002;SENADOR;2018-02-01;Com pedestre;2018;2
394057;JORGE IUNES;2018-02-01;Com pedestre;2018;2
423956;SENADOR;2018-02-01;Com pedestre;2018;2
65215;JARDIM BRASILIA;2018-02-01;Com pedestre;2018;2
56588;SAO JOAO;2018-02-01;Com pedestre;2018;2
496776;ENTROCAMENTO;2018-02-01;Com pedestre;2018;2
405142;ENTROCAMENTO;2018-02-01;Com pedestre;2018;2
173491;DAIARA;2018-02-01;Com pedestre;2018;2
141715;ENTROCAMENTO;2018-02-01;Com pedestre;2018;2
81275;JORGE IUNES;2018-02-01;Com pedestre;2018;2
321730;SAO JOAO;2018-02-01;Com pedestre;2018;2
169267;SETOR BRASIL;2018-02-01;Com pedestre;2018;2
333631;SAO JOAO;2018-02-01;Sem pedestre;2018;2
67603;ENTROCAMENTO;2018-02-01;Com pedestre;2018;2
443030;SETOR ANHANGUERA;2018-02-01;Com pedestre;2018;2
337211;JARDIM PAULISTA;2018-02-01;Com pedestre;2018;2
87551;JORGE IUNES;2018-02-01;Com pedestre;2018;2
4033;SETOR ANHANGUERA;2018-02-01;Com pedestre;2018;2
226604;CENTRO;2018-02-01;Sem pedestre;2018;2
155906;CENTRO;2018-02-01;Sem pedestre;2018;2
457069;ENTROCAMENTO;2018-02-01;Com pedestre;2018;2
297504;SAO JOAO;2018-02-01;Com pedestre;2018;2
143887;JORGE IUNES;2018-02-01;Com pedestre;2018;2
71117;SETOR ANHANGUERA;2018-02-01;Com pedestre;2018;2
461705;SETOR BRASIL;2018-02-01;Com pedestre;2018;2
235961;SETOR ITAPUA;2018-02-01;Com pedestre;2018;2
22201;CENTRO;2018-02-01;Com pedestre;2018;2
476597;SETOR OESTE;2018-02-01;Com pedestre;2018;2
37216;ARAGUAINA SUL;2018-03-01;Com pedestre;2018;3
144365;ENTROCAMENTO;2018-03-01;Com pedestre;2018;3
65303;CENTRO;2018-03-01;Com pedestre;2018;3
89460;ENTROCAMENTO;2018-03-01;Sem pedestre;2018;3
13952;SAO JOAO;2018-03-01;Com pedestre;2018;3
173165;SENADOR;2018-03-01;Com pedestre;2018;3
67828;SETOR ANHANGUERA;2018-03-01;Com pedestre;2018;3
341032;CENTRO;2018-03-01;Com pedestre;2018;3
442792;CENTRO;2018-03-01;Sem pedestre;2018;3
257449;SAO JOAO;2018-03-01;Com pedestre;2018;3
322818;BARRA DA GROTA POVOADO;2018-03-01;Com pedestre;2018;3
97196;SENADOR;2018-03-01;Com pedestre;2018;3
184023;SETOR UNIVERSITARIO;2018-03-01;Com pedestre;2018;3
52401;CENTRO;2018-03-01;Com pedestre;2018;3
455975;SAO JOAO;2018-03-01;Com pedestre;2018;3
290429;ENTROCAMENTO;2018-03-01;Com pedestre;2018;3
75651;ENTROCAMENTO;2018-03-01;Sem pedestre;2018;3
165377;SENADOR;2018-03-01;Com pedestre;2018;3
429883;SENADOR;2018-03-01;Com pedestre;2018;3
476651;ENTROCAMENTO;2018-03-01;Sem pedestre;2018;3
344800;JARDIM EUROPA;2018-03-01;Sem pedestre;2018;3
162549;ARAGUAINA SUL;2018-03-01;Com pedestre;2018;3
310795;SETOR BRASIL;2018-03-01;Sem pedestre;2018;3
423720;VILA SANTIAGO;2018-03-01;Com pedestre;2018;3
456542;ENTROCAMENTO;2018-03-01;Com pedestre;2018;3
145611;SAO JOAO;2018-03-01;Com pedestre;2018;3
467094;SENADOR;2018-03-01;Com pedestre;2018;3
79810;SAO JOAO;2018-03-01;Com pedestre;2018;3
421810;CENTRO;2018-03-01;Com pedestre;2018;3
455949;CENTRO;2018-03-01;Com pedestre;2018;3
459551;ENTROCAMENTO;2018-03-01;Com pedestre;2018;3
392264;CENTRO;2018-03-01;Com pedestre;2018;3
349691;JORGE IUNES;2018-03-01;Com pedestre;2018;3
302289;SAO JOAO;2018-03-01;Com pedestre;2018;3
164886;ENTROCAMENTO;2018-03-01;Com pedestre;2018;3
498160;JARDIM SANTA MONICA;2018-03-01;Com pedestre;2018;3
493829;SENADOR;2018-03-01;Com pedestre;2018;3
429362;SENADOR;2018-03-01;Com pedestre;2018;3
106510;SAO JOAO;2018-03-01;Com pedestre;2018;3
420928;SETOR BRASIL;2018-03-01;Com pedestre;2018;3
296810;SETOR CRUZEIRO;2018-03-01;Com pedestre;2018;3
432666;CIMBA;2018-03-01;Com pedestre;2018;3
336842;SETOR ANHANGUERA;2018-03-01;Com pedestre;2018;3
469504;SENADOR;2018-03-01;Com pedestre;2018;3
38816;CIMBA;2018-03-01;Com pedestre;2018;3
17267;ENTROCAMENTO;2018-03-01;Com pedestre;2018;3
27455;SENADOR;2018-03-01;Com pedestre;2018;3
80355;SETOR AEROPORTO;2018-03-01;Com pedestre;2018;3
331216;SAO JOAO;2018-03-01;Com pedestre;2018;3
38370;SETOR BRASIL;2018-03-01;Sem pedestre;2018;3
297331;SETOR BRASIL;2018-03-01;Com pedestre;2018;3
291327;ARAGUAINA SUL;2018-03-01;Sem pedestre;2018;3
250997;CENTRO;2018-03-01;Com pedestre;2018;3
264601;LOTEAMENTO CASTELO BRANCO;2018-03-01;Com pedestre;2018;3
373970;SENADOR;2018-03-01;Com pedestre;2018;3
276042;SAO JOAO;2018-03-01;Sem pedestre;2018;3
131758;SENADOR;2018-03-01;Sem pedestre;2018;3
178235;JARDIM BOA VISTA;2018-03-01;Com pedestre;2018;3
394921;CENTRO;2018-03-01;Com pedestre;2018;3
132198;SETOR PALMAS;2018-03-01;Com pedestre;2018;3
316896;CENTRO;2018-04-01;Sem pedestre;2018;4
