id;bairro;data;tipo;ano;mes
489910;ARAGUAINA SUL;2018-01-01;Assalto arma de fogo;2018;1
193074;OLYNTHO HOTEL;2018-01-01;Veículo;2018;1
350387;ARAGUAINA SUL;2018-01-01;Veículo;2018;1
412033;JORGE IUNES;2018-01-01;Veículo;2018;1
231066;SENADOR;2018-01-01;Assalto;2018;1
146024;JORGE IUNES;2018-01-01;Violência Mulher;2018;1
452459;CENTRO;2018-01-01;Violência Mulher;2018;1
79004;SETOR BRASIL;2018-01-01;Veículo;2018;1
292546;ENTROCAMENTO;2018-01-01;Veículo;2018;1
248449;SENADOR;2018-01-01;Veículo;2018;1
231732;ARAGUAINA SUL;2018-01-01;Invasão;2018;1
385330;CENTRO;2018-01-01;Assalto;2018;1
284497;RESIDENCIAL CAMARGO;2018-01-01;Furto;2018;1
265749;ENTROCAMENTO;2018-01-01;Veículo;2018;1
193385;SENADOR;2018-01-01;Assalto arma de fogo;2018;1
328051;CENTRO;2018-01-01;Veículo;2018;1
42750;JORGE IUNES;2018-01-01;Invasão;2018;1
431007;CENTRO;2018-01-01;Veículo;2018;1
420133;CENTRO;2018-01-01;Assalto arma de fogo;2018;1
8046;JOSE FERREIRA;2018-01-01;Veículo;2018;1
390780;JORGE IUNES;2018-01-01;Assalto arma de fogo;2018;1
399270;CENTRO;2018-01-01;Veículo;2018;1
271512;SAO JOAO;2018-01-01;Assalto;2018;1
35168;DE FATIMA;2018-01-01;Veículo;2018;1
271565;ENTROCAMENTO;2018-01-01;Veículo;2018;1
109977;ARAGUAINA SUL;2018-01-01;Assalto arma de fogo;2018;1
334159;SENADOR;2018-01-01;Furto;2018;1
289815;SAO JOAO;2018-01-01;Assalto arma de fogo;2018;1
284694;SAO JOAO;2018-01-01;Assalto;2018;1
171724;CENTRO;2018-01-01;Furto;2018;1
341796;SENADOR;2018-01-01;Veículo;2018;1
398154;SETOR BRASIL;2018-01-01;Veículo;2018;1
378538;SAO JOAO;2018-01-01;Assalto;2018;1
444829;SAO JOAO;2018-01-01;Assalto arma de fogo;2018;1
117032;SAO JOAO;2018-01-01;Veículo;2018;1
151643;ENTROCAMENTO;2018-01-01;Assalto arma de fogo;2018;1
198344;ARAGUAINA SUL;2018-01-01;Assalto;2018;1
420766;CIMBA;2018-01-01;Assalto;2018;1
263790;SETOR BRASIL;2018-01-01;Assalto;2018;1
166955;SAO JOAO;2018-01-01;Veículo;2018;1
151546;JORGE IUNES;2018-01-01;Veículo;2018;1
276415;SAO JOAO;2018-01-01;Veículo;2018;1
333040;CIMBA;2018-01-01;Assalto;2018;1
309761;CENTRO;2018-01-01;Veículo;2018;1
76749;JORGE IUNES;2018-01-01;Veículo;2018;1
284346;SETOR ANHANGUERA;2018-01-01;Furto;2018;1
422424;CENTRO;2018-01-01;Veículo;2018;1
469613;SETOR ANHANGUERA;2018-01-01;Veículo;2018;1
324598;SENADOR;2018-01-01;Veículo;2018;1
477626;SAO JOAO;2018-01-01;Veículo;2018;1
35148;ENTROCAMENTO;2018-01-01;Assalto;2018;1
147696;SETOR SUL;2018-01-01;Assalto;2018;1
1248;ARAGUAINA SUL;2018-01-01;Veículo;2018;1
478625;SAO JOAO;2018-01-01;Assalto;2018;1
468242;ENTROCAMENTO;2018-01-01;Veículo;2018;1
324105;CENTRO;2018-01-01;Furto;2018;1
342969;CAZAROTO;2018-01-01;Veículo;2018;1
452822;SENADOR;2018-01-01;Veículo;2018;1
177933;SENADOR;2018-01-01;Veículo;2018;1
343040;SETOR ANHANGUERA;2018-01-01;Assalto;2018;1
172816;CENTRO;2018-01-01;Veículo;2018;1
203727;SAO JOAO;2018-01-01;Assalto arma de fogo;2018;1
154556;SAO JOAO;2018-01-01;Assalto;2018;1
470622;SENADOR;2018-01-01;Assalto;2018;1
409385;SETOR BRASIL;2018-01-01;Veículo;2018;1
397318;CIMBA;2018-01-01;Assalto;2018;1
141855;CENTRO;2018-01-01;Veículo;2018;1
134029;SETOR ANHANGUERA;2018-01-01;Violência Mulher;2018;1
364004;CENTRO;2018-01-01;Invasão;2018;1
128428;ENTROCAMENTO;2018-01-01;Veículo;2018;1
36707;ARAGUAINA SUL;2018-02-01;Assalto;2018;2
305089;SETOR BRASIL;2018-02-01;Assalto arma de fogo;2018;2
211277;SETOR BRASIL;2018-02-01;Veículo;2018;2
31681;CENTRO;2018-02-01;Assalto;2018;2
485142;ENTROCAMENTO;2018-02-01;Assalto arma de fogo;2018;2
264584;CENTRO;2018-02-01;Assalto;2018;2
158836;CIMBA;2018-02-01;Assalto;2018;2
147270;SENADOR;2018-02-01;Veículo;2018;2
41467;SETOR BRASIL;2018-02-01;Assalto;2018;2
299533;ENTROCAMENTO;2018-02-01;Assalto;2018;2
134722;SAO JOAO;2018-02-01;Violência Mulher;2018;2
373098;SENADOR;2018-02-01;Veículo;2018;2
469508;CENTRO;2018-02-01;Assalto;2018;2
162403;ENTROCAMENTO;2018-02-01;Veículo;2018;2
230450;SENADOR;2018-02-01;Veículo;2018;2
235814;ENTROCAMENTO;2018-02-01;Assalto;2018;2
475742;CENTRO;2018-02-01;Veículo;2018;2
133140;SETOR ANHANGUERA;2018-02-01;Assalto;2018;2
444217;ENTROCAMENTO;2018-02-01;Assalto;2018;2
332331;CIMBA;2018-02-01;Veículo;2018;2
465506;CENTRO;2018-02-01;Assalto;2018;2
337720;SETOR BRASIL;2018-02-01;Assalto arma de fogo;2018;2
120720;ENTROCAMENTO;2018-02-01;Veículo;2018;2
317489;ARAGUAINA SUL;2018-02-01;Assalto;2018;2
362662;CENTRO;2018-02-01;Veículo;2018;2
435404;XIXEBAL;2018-02-01;Violência Mulher;2018;2
293975;ENTROCAMENTO;2018-02-01;Veículo;2018;2
283993;CENTRO;2018-02-01;Assalto arma de fogo;2018;2
409971;JARDIM ITATIAIA;2018-02-01;Assalto;2018;2
252305;CENTRO;2018-02-01;Invasão;2018;2
420136;SETOR ANHANGUERA;2018-02-01;Veículo;2018;2
157813;CENTRO;2018-02-01;Assalto;2018;2
34483;SENADOR;2018-02-01;Assalto;2018;2
129819;SENADOR;2018-02-01;Assalto;2018;2
356727;SENADOR;2018-02-01;Assalto;2018;2
180571;ENTROCAMENTO;2018-02-01;Assalto arma de fogo;2018;2
336284;SETOR BRASIL;2018-02-01;Veículo;2018;2
280201;SENADOR;2018-02-01;Assalto;2018;2
179188;TEC NORTE;2018-02-01;Assalto arma de fogo;2018;2
26662;CENTRO;2018-02-01;Invasão;2018;2
224525;CENTRO;2018-02-01;Veículo;2018;2
51173;SETOR BRASIL;2018-02-01;Veículo;2018;2
122815;SETOR BRASIL;2018-02-01;Veículo;2018;2
291749;ENTROCAMENTO;2018-02-01;Invasão;2018;2
405642;CENTRO;2018-02-01;Assalto;2018;2
20633;CENTRO;2018-02-01;Veículo;2018;2
429562;SAO JOAO;2018-02-01;Veículo;2018;2
226517;ENTROCAMENTO;2018-02-01;Furto;2018;2
135092;CENTRO;2018-02-01;Veículo;2018;2
107509;SENADOR;2018-02-01;Furto;2018;2
212070;CENTRO;2018-02-01;Assalto;2018;2
354061;CENTRO;2018-02-01;Assalto;2018;2
56792;JORGE IUNES;2018-02-01;Assalto;2018;2
98875;CENTRO;2018-02-01;Assalto;2018;2
109429;ARAGUAINA SUL;2018-02-01;Veículo;2018;2
63622;ENTROCAMENTO;2018-02-01;Furto;2018;2
109115;ENTROCAMENTO;2018-02-01;Assalto;2018;2
323518;CENTRO;2018-02-01;Assalto;2018;2
300303;ENTROCAMENTO;2018-02-01;Violência Mulher;2018;2
416674;ENTROCAMENTO;2018-02-01;Assalto;2018;2
465586;SENADOR;2018-02-01;Veículo;2018;2
57911;CENTRO;2018-02-01;Assalto;2018;2
302177;NOVO HORIZONTE POVOADO;2018-02-01;Veículo;2018;2
209510;SETOR BRASIL;2018-02-01;Furto;2018;2
3;ENTROCAMENTO;2018-02-01;Veículo;2018;2
302946;SETOR PALMAS;2018-02-01;Invasão;2018;2
332703;SETOR ITAPUA;2018-02-01;Veículo;2018;2
156335;CENTRO;2018-02-01;Assalto;2018;2
312999;SAO JOAO;2018-02-01;Veículo;2018;2
8728;JORGE IUNES;2018-02-01;Veículo;2018;2
231539;ENTROCAMENTO;2018-02-01;Assalto arma de fogo;2018;2
451593;SETOR ANHANGUERA;2018-02-01;Furto;2018;2
186031;SETOR BRASIL;2018-02-01;Assalto arma de fogo;2018;2
183380;CEU AZUL;2018-02-01;Assalto;2018;2
428819;SENADOR;2018-02-01;Assalto arma de fogo;2018;2
429587;SETOR BRASIL;2018-02-01;Assalto;2018;2
337253;ARAGUAINA SUL;2018-02-01;Veículo;2018;2
396191;SENADOR;2018-02-01;Veículo;2018;2
151341;ARAGUAINA SUL;2018-02-01;Veículo;2018;2
441933;ENTROCAMENTO;2018-02-01;Assalto;2018;2
447631;CENTRO;2018-02-01;Assalto arma de fogo;2018;2
332282;SETOR ANHANGUERA;2018-02-01;Invasão;2018;2
319746;ENTROCAMENTO;2018-02-01;Assalto;2018;2
148457;SENADOR;2018-02-01;Assalto;2018;2
144061;CENTRO;2018-02-01;Assalto;2018;2
215966;SAO JOAO;2018-02-01;Veículo;2018;2
308191;NEBLINA;2018-02-01;Assalto arma de fogo;2018;2
235621;SETOR ANHANGUERA;2018-02-01;Assalto;2018;2
104400;JORGE IUNES;2018-02-01;Assalto;2018;2
271742;ENTROCAMENTO;2018-02-01;Veículo;2018;2
54620;SETOR RODOVIARIO;2018-02-01;Veículo;2018;2
416571;ENTROCAMENTO;2018-02-01;Assalto;2018;2
391704;BARRA DA GROTA POVOADO;2018-02-01;Veículo;2018;2
271975;SAO JOAO;2018-02-01;Veículo;2018;2
480320;CENTRO;2018-02-01;Veículo;2018;2
227603;JORGE IUNES;2018-02-01;Assalto;2018;2
82992;SAO JOAO;2018-02-01;Veículo;2018;2
375589;CENTRO;2018-02-01;Veículo;2018;2
148202;BARRA DA GROTA FAZENDA;2018-02-01;Violência Mulher;2018;2
61314;SETOR BRASIL;2018-02-01;Assalto;2018;2
209389;SETOR VILA NOVA;2018-02-01;Veículo;2018;2
298611;SENADOR;2018-02-01;Veículo;2018;2
200800;SAO JOAO;2018-02-01;Invasão;2018;2
209507;ENTROCAMENTO;2018-02-01;Assalto;2018;2
190531;SENADOR;2018-02-01;Assalto;2018;2
367129;CENTRO;2018-02-01;Assalto;2018;2
115706;SAO JOAO;2018-02-01;Assalto;2018;2
346400;SAO PEDRO;2018-02-01;Veículo;2018;2
313762;ENTROCAMENTO;2018-02-01;Veículo;2018;2
273287;SAO JOAO;2018-02-01;Veículo;2018;2
362613;JORGE IUNES;2018-02-01;Veículo;2018;2
364278;SENADOR;2018-02-01;Assalto;2018;2
356902;SAO JOAO;2018-02-01;Veículo;2018;2
389657;SAO JOAO;2018-02-01;Assalto arma de fogo;2018;2
32756;SAO JOAO;2018-02-01;Veículo;2018;2
417511;VILA SANTIAGO;2018-02-01;Assalto;2018;2
440273;CENTRO;2018-02-01;Veículo;2018;2
480900;SETOR ANHANGUERA;2018-02-01;Veículo;2018;2
431349;SAO JOAO;2018-02-01;Veículo;2018;2
446281;CENTRO;2018-02-01;Assalto arma de fogo;2018;2
26551;AEROVIARIO;2018-02-01;Veículo;2018;2
191823;SETOR ANHANGUERA;2018-02-01;Assalto;2018;2
30101;SENADOR;2018-02-01;Veículo;2018;2
303606;SAO JOAO;2018-02-01;Furto;2018;2
105029;ENTROCAMENTO;2018-02-01;Assalto;2018;2
66020;SENADOR;2018-02-01;Invasão;2018;2
354772;ENTROCAMENTO;2018-02-01;Veículo;2018;2
110637;JARDIM PARAISO;2018-02-01;Furto;2018;2
128881;SAO JOAO;2018-02-01;Furto;2018;2
28555;CENTRO;2018-02-01;Violência Mulher;2018;2
416225;CENTRO;2018-02-01;Assalto;2018;2
281052;SAO JOAO;2018-02-01;Furto;2018;2
103417;CENTRO;2018-02-01;Veículo;2018;2
384319;SENADOR;2018-02-01;Veículo;2018;2
478257;SAO JOAO;2018-02-01;Veículo;2018;2
78369;ENTROCAMENTO;2018-02-01;Assalto;2018;2
340784;ENTROCAMENTO;2018-02-01;Furto;2018;2
232432;SETOR ANHANGUERA;2018-02-01;Invasão;2018;2
79689;SETOR BRASIL;2018-02-01;Furto;2018;2
52031;SAO JOAO;2018-02-01;Invasão;2018;2
261391;CENTRO;2018-02-01;Assalto;2018;2
238764;CEU AZUL;2018-02-01;Assalto arma de fogo;2018;2
81263;ENTROCAMENTO;2018-02-01;Assalto;2018;2
128132;SETOR ANHANGUERA;2018-02-01;Furto;2018;2
264325;CENTRO;2018-02-01;Veículo;2018;2
57113;CENTRO;2018-02-01;Violência Mulher;2018;2
376941;SENADOR;2018-02-01;Assalto;2018;2
11704;CIMBA;2018-02-01;Veículo;2018;2
123656;ENTROCAMENTO;2018-02-01;Violência Mulher;2018;2
297851;ENTROCAMENTO;2018-02-01;Assalto;2018;2
364924;SETOR ANHANGUERA;2018-02-01;Assalto;2018;2
299013;ENTROCAMENTO;2018-02-01;Assalto;2018;2
131834;SENADOR;2018-02-01;Invasão;2018;2
153090;SETOR ANHANGUERA;2018-02-01;Veículo;2018;2
302324;ENTROCAMENTO;2018-02-01;Furto;2018;2
4107;SETOR ANHANGUERA;2018-02-01;Veículo;2018;2
496393;CENTRO;2018-02-01;Veículo;2018;2
71125;SAO JOAO;2018-03-01;Assalto;2018;3
240040;CENTRO;2018-03-01;Assalto;2018;3
182643;CENTRO;2018-03-01;Assalto;2018;3
491843;CENTRO;2018-03-01;Assalto;2018;3
403194;JORGE IUNES;2018-03-01;Veículo;2018;3
84433;ENTROCAMENTO;2018-03-01;Violência Mulher;2018;3
124242;SETOR VITORIA;2018-03-01;Veículo;2018;3
267942;JORGE IUNES;2018-03-01;Assalto;2018;3
290382;SETOR BRASIL;2018-03-01;Furto;2018;3
307414;JORGE IUNES;2018-03-01;Veículo;2018;3
6332;SETOR BRASIL;2018-03-01;Assalto arma de fogo;2018;3
461880;SETOR ANHANGUERA;2018-03-01;Furto;2018;3
489831;JORGE IUNES;2018-03-01;Furto;2018;3
492381;SAO JOAO;2018-03-01;Veículo;2018;3
106308;ENTROCAMENTO;2018-03-01;Veículo;2018;3
84724;ENTROCAMENTO;2018-03-01;Furto;2018;3
152631;SETOR BRASIL;2018-03-01;Assalto;2018;3
476962;SAO JOAO;2018-03-01;Veículo;2018;3
35887;JORGE IUNES;2018-03-01;Violência Mulher;2018;3
314622;CENTRO;2018-03-01;Assalto;2018;3
461215;SETOR ANHANGUERA;2018-03-01;Violência Mulher;2018;3
226460;SENADOR;2018-03-01;Assalto arma de fogo;2018;3
315219;SAO JOAO;2018-03-01;Assalto;2018;3
84355;SENADOR;2018-03-01;Veículo;2018;3
161264;SAO JOAO;2018-03-01;Veículo;2018;3
77843;ARAGUAINA SUL;2018-03-01;Assalto;2018;3
271368;J.K.;2018-03-01;Assalto arma de fogo;2018;3
485734;SAO JOAO;2018-03-01;Veículo;2018;3
194913;CENTRO;2018-03-01;Assalto;2018;3
456277;JORGE IUNES;2018-03-01;Veículo;2018;3
379969;SENADOR;2018-03-01;Assalto;2018;3
303860;CENTRO;2018-03-01;Assalto arma de fogo;2018;3
173928;ENTROCAMENTO;2018-03-01;Assalto;2018;3
461444;SETOR COUTO MAGALHAES;2018-03-01;Assalto arma de fogo;2018;3
167540;CENTRO;2018-03-01;Assalto;2018;3
326941;ENTROCAMENTO;2018-03-01;Veículo;2018;3
175835;SENADOR;2018-03-01;Veículo;2018;3
376144;CENTRO;2018-03-01;Assalto;2018;3
447302;CENTRO;2018-03-01;Veículo;2018;3
399180;SETOR AEROPORTO;2018-03-01;Assalto arma de fogo;2018;3
473795;JARDIM BOA VISTA;2018-03-01;Assalto;2018;3
481457;SAO JOAO;2018-03-01;Assalto;2018;3
287170;PARQUE BOM VIVER;2018-03-01;Veículo;2018;3
130871;CENTRO;2018-03-01;Furto;2018;3
471893;SENADOR;2018-03-01;Veículo;2018;3
484138;SETOR ANHANGUERA;2018-03-01;Veículo;2018;3
228461;ENTROCAMENTO;2018-03-01;Assalto;2018;3
422822;SETOR CARAJAS;2018-03-01;Assalto arma de fogo;2018;3
270709;CENTRO;2018-03-01;Assalto;2018;3
204955;CENTRO;2018-03-01;Assalto;2018;3
175852;SETOR ANHANGUERA;2018-03-01;Veículo;2018;3
2528;SAO JOAO;2018-03-01;Veículo;2018;3
50430;JORGE IUNES;2018-03-01;Veículo;2018;3
19172;SENADOR;2018-03-01;Veículo;2018;3
126794;ENTROCAMENTO;2018-03-01;Furto;2018;3
289767;SAO JOAO;2018-03-01;Veículo;2018;3
400504;CENTRO;2018-03-01;Assalto;2018;3
184700;CIMBA;2018-03-01;Assalto;2018;3
